database_name,query,difficulty,uuid
bank_transaction_monitoring,"Для каждого клиента и типа счета за первый квартал 2020 года посчитать количество операций, общую сумму списаний и зачислений, а также выделить флаг риска, если суммарные списания по счету превысили 10000 при активном статусе счета.",medium,0e634778-90b7-4dea-8651-62e98b14c45c
bank_transaction_monitoring,"Для каждого клиента и типа счета определить за первый квартал 2020 года общую сумму списаний, количество операций и долю операций, проведенных не в штате проживания клиента, учитывая только активные счета и выводя только группы, где суммарные списания превышают 20000.",medium,7b73d57e-5199-4183-8476-3ea21ed593ca
bank_transaction_monitoring,"Показать по каждому клиенту и типу счета суммарный объем и количество операций за январь 2020 года, отдельно посчитать сумму списаний и зачислений, учитывая только активные счета, и вывести только те группы, где общая сумма списаний превышает 10000.",medium,9e89b769-890d-48f3-9530-75a657dcbc3b
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за первый квартал 2020 года общее количество и сумму исходящих транзакций по активным счетам, отдельно выделив сумму операций через ATM withdrawal, и вывести только клиентов, у которых суммарные списания превысили 10000.",medium,dd42b083-b916-41b0-8ca4-c55d322e60c6
bank_transaction_monitoring,"Для каждого клиента и типа счета посчитать за январь–март 2020 года количество операций, суммарный объем списаний и зачислений, а также долю операций, проведенных не в штате проживания клиента, используя данные клиентов, счетов и транзакций; показать только активные счета с общей суммой операций больше 10000.",medium,901b88b9-02cd-4231-a7e5-b057307534e3
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за 2020 год по его активным сберегательным счетам количество операций, общую сумму списаний и зачислений, а также долю операций, проведённых в штате, отличном от штата клиента, сгруппировав результаты по клиенту и номеру счета.",medium,b0f57974-c8c0-4839-9f76-7ec167e5decf
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за первый квартал 2020 года общую сумму списаний и зачислений по активным счетам, количество операций и долю операций, проведённых в штате, отличном от штата клиента, сгруппировав результаты по клиенту и типу счёта.",medium,6a32226e-84eb-4bf2-be17-251c337c7ae7
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за 2020 год количество и общую сумму расходных операций по активным сберегательным счетам, отдельно выделив сумму снятий через ATM, и показать только клиентов, у которых суммарные расходы превысили 10000.",medium,e7d0d206-486c-473c-8815-d5a62428dbf6
bank_transaction_monitoring,"Посчитать по каждому клиенту и штату проведения операций за первый квартал 2020 года общее количество и сумму транзакций по активным сберегательным счетам, отдельно выделив сумму исходящих операций, и показать только клиентов, у которых исходящие операции превысили 10000.",medium,372873fa-66a6-41dd-bd3d-7c413c6c345b
bank_transaction_monitoring,"За январь 2020 года по каждому штату клиента и типу счета рассчитать количество уникальных клиентов, число операций, общую сумму списаний и зачислений, а также долю операций, проведенных в штате, отличном от штата проживания клиента, используя данные клиентов, счетов и транзакций.",medium,99013ee3-4423-4bd4-835c-7e4cc360b459
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за январь 2020 года количество и общую сумму расходных операций по его активным счетам, отдельно выделив сумму снятий через ATM, и показать только клиентов, у которых суммарные расходы превысили 10000.",medium,66e1a231-30b7-4e27-a8c3-4d512a169aad
bank_transaction_monitoring,"Для каждого клиента с активным сберегательным счетом рассчитать за первый квартал 2020 года количество операций, общую сумму списаний, общую сумму зачислений и долю операций, проведённых не в штате проживания клиента, сгруппировав результаты по клиенту и номеру счета.",medium,51b2d966-a5ec-4eb8-811b-888b963acc3b
bank_transaction_monitoring,"Для каждого клиента из штата CA посчитать за 2020 год количество операций и общую сумму списаний по активным сберегательным счетам, а также вывести среднюю сумму одной расходной операции, учитывая только транзакции с отрицательной суммой.",medium,40878b9d-a914-45ca-8216-a117644b1f21
bank_transaction_monitoring,"Сформируй отчет по клиентам за 2020 год: для каждого клиента с активным основным сберегательным счетом найди месяцы, в которых суммарные списания по всем его связанным счетам превысили среднее месячное списание этого клиента минимум в 2 раза, при этом была хотя бы одна операция в штате, отличном от штата клиента; выведи идентификатор и имя клиента, штат клиента, месяц, количество подозрительных операций, сумму списаний, максимальную разовую сумму списания, список задействованных каналов, текущий баланс основного счета, место месяца в рейтинге по сумме списаний внутри клиента и текст уведомления типа Card Security для отправки по sms.",hard,718a77f2-892d-4358-8148-fcae42c045bd
bank_transaction_monitoring,"Найти клиентов, у которых за каждый месяц 2020 года сумма отрицательных транзакций по активным счетам превышала среднюю месячную сумму списаний по всем клиентам того же штата более чем на 50%, при этом хотя бы одна операция была проведена в штате, отличном от штата клиента, вывести клиента, его штат, месяц, общий объем списаний, количество таких операций, основной счет и связанный счет с наибольшим балансом, а также процентную ставку для типа этого счета за соответствующий месяц.",hard,c1d09d1a-1ba8-4ff4-bb89-1dd6653070c4
bank_transaction_monitoring,"Найти клиентов с активными сберегательными счетами, у которых за каждый месяц 2020 года суммарный объем исходящих операций по всем связанным счетам превысил 10% текущего баланса основного счета, при этом месячный объем снятий рос минимум два месяца подряд; для каждого такого клиента вывести имя, штат, основной счет, баланс, месяц первого превышения, сумму операций за этот месяц, долю от баланса и среднюю процентную ставку по продуктам клиента за тот же месяц.",hard,0905a096-883a-465d-8170-415f0b8a73c8
bank_transaction_monitoring,"Выявить клиентов с активным сберегательным счетом, у которых за каждый месяц 2020 года сумма исходящих транзакций по всем связанным счетам превышала среднемесячный уровень расходов клиентов того же штата, при этом последняя по дате операция была совершена не в штате проживания клиента, а текущий баланс основного счета после учета всех операций оказался ниже ожидаемого процентного дохода по ставке для продукта за соответствующий месяц.",hard,fc4b571c-fbbb-42a7-bc1b-9e0decfad34d
bank_transaction_monitoring,"Найти клиентов, у которых за каждый месяц 2020 года сумма исходящих операций по активным сберегательным счетам превышала среднемесячный исходящий оборот по их штату более чем на 50%, при этом текущий баланс счета после ранжирования по убыванию находится в верхних 10% среди счетов того же типа, и вывести клиента, счет, штат, месяц, сумму операций, баланс, процентную ставку за месяц и подходящий шаблон уведомления о превышении порога баланса.",hard,cb793d33-2a30-473e-8c92-7d60dfa78ab7
bank_transaction_monitoring,"Выявить клиентов с активным сберегательным счетом, у которых за первый квартал 2020 года сумма исходящих транзакций по всем связанным счетам превысила среднемесячный баланс основного счета более чем на 30%, при этом хотя бы одна операция была проведена в штате, отличном от штата клиента, и вернуть клиента, основной счет, общий объем списаний, количество таких операций, долю межштатных операций, текущую процентную ставку по продукту и ранг клиента внутри своего штата по объему списаний.",hard,ee83f17a-2caf-4a4c-93f0-72f74dc77f89
bank_transaction_monitoring,"Найти клиентов, у которых по активным сберегательным счетам за первый квартал 2020 года сумма исходящих операций превысила 20% текущего баланса, при этом доля операций, проведённых не в штате клиента, выше средней доли таких операций по его штату, а связанный кредитный или депозитный счёт имеет неактивный статус либо отличается по типу продукта между детальной таблицей счетов и срезом счетов; для каждого такого клиента вывести имя, штат, основной счёт, баланс, сумму и количество исходящих операций, долю операций вне штата, ранг клиента внутри штата по сумме исходящих операций и актуальную процентную ставку по продукту счёта за месяц последней операции.",hard,f45721ab-78a5-4d97-b8b4-efa84b177236
bank_transaction_monitoring,"Выявить клиентов, у которых в 2020 году сумма расходных операций по активным сберегательным счетам и связанным с ними кредитным картам за любой календарный месяц превысила 25% совокупного баланса всех их активных счетов, при этом штат проведения хотя бы одной такой операции отличался от штата клиента, и вывести клиента, месяц, общий баланс, сумму расходов, долю расходов, количество внешних штатов и ранг клиента по доле расходов внутри месяца.",hard,07a1f4a5-fe53-407f-a311-caeb657e342d
bank_transaction_monitoring,"Найти клиентов, у которых за каждый месяц 2020 года суммарные исходящие операции по активным основным сберегательным счетам превышали 20% текущего баланса, при этом хотя бы одна операция была проведена в штате, отличном от штата клиента, а среднемесячный объем таких операций был выше среднего по всем клиентам; вывести клиента, счет, месяц, сумму исходящих операций, долю от баланса и ранг клиента внутри штата по этому показателю.",hard,336726d3-9eeb-4353-bab2-774a892f4a9f
bank_transaction_monitoring,"Выявить клиентов, у которых за 2020 год сумма исходящих операций по активным сберегательным счетам превысила средний исходящий оборот по их штату более чем в 2 раза, при этом текущий баланс счета после операций остается выше медианного баланса по всем активным счетам того же типа; для таких клиентов вывести идентификатор, имя, штат, номер счета, баланс, общий исходящий оборот, количество операций, долю операций вне домашнего штата клиента и ранг счета внутри штата по величине исходящего оборота.",hard,7db5a317-78a9-408f-9705-a60832cc5f38
bank_transaction_monitoring,"Для каждого клиента найти месяц 2020 года, в котором суммарные расходные операции по его активным счетам и связанным с ними счетам из btm_rel, проведённые в штате, отличном от штата клиента, превысили 50 000 и были как минимум в 2 раза больше среднего месячного расхода этого клиента; вывести идентификатор и имя клиента, штат клиента, месяц, сумму таких расходов, количество операций, список затронутых счетов, суммарный текущий баланс активных счетов, применимую процентную ставку по типу основного счёта за этот месяц и ранг клиента по величине превышения над его средним месячным расходом.",hard,972ede58-720d-403a-ae1a-e2820d96cf2e
bank_transaction_monitoring,"Определить клиентов, у которых за 2020 год сумма исходящих операций по всем активным связанным счетам превысила их средний месячный исходящий оборот более чем в 2 раза хотя бы в одном месяце, при этом текущий совокупный баланс по этим счетам ниже медианного баланса клиентов того же штата, и вывести клиента, штат, месяц аномалии, сумму исходящих операций, отклонение от среднего, список затронутых счетов и рекомендуемый канал уведомления по шаблону Balance Alert.",hard,21dd6a3f-95ef-4da5-bc68-a3a829707708
bank_transaction_monitoring,"Сформировать отчет по клиентам, у которых в 2020 году сумма исходящих операций по активным сберегательным счетам и связанным с ними кредитным картам за любой скользящий 30-дневный период превысила 25% совокупного баланса всех активных счетов клиента, при этом штат хотя бы одной операции отличался от штата клиента; вывести клиента, штат, основной счет, число таких операций, сумму списаний, максимальную операцию, дату первой и последней операции в рискованном периоде, текущий баланс, применимую процентную ставку продукта за месяц последней операции и ранжировать клиентов по убыванию суммы списаний.",hard,04609227-b36f-4195-b709-6bc58a0502e2
bank_transaction_monitoring,"Выявить клиентов, у которых за каждый месяц 2020 года сумма исходящих операций по активным сберегательным счетам превышала среднемесячный уровень по их штату более чем на 50%, при этом текущий баланс счета оставался выше медианного баланса по тому же типу продукта, и вывести клиента, счет, штат, месяц, сумму исходящих операций, отклонение от среднего по штату и ранг клиента внутри штата по объему таких операций.",hard,884db632-37a8-445b-a37c-927a7592f205
bank_transaction_monitoring,"Найти клиентов, у которых в 2020 году по активным сберегательным счетам сумма исходящих транзакций за любой календарный месяц превысила 25% текущего баланса счета, при этом этот месячный отток был выше среднего месячного оттока по всем активным сберегательным счетам в том же штате клиента; для таких клиентов вывести идентификатор и имя клиента, штат, номер счета, месяц, сумму исходящих операций, баланс счета, долю оттока от баланса и ранг клиента внутри штата по величине этой доли.",hard,1aa53a76-33a5-4cab-8ee5-9bedaf0d3124
bank_transaction_monitoring,"Выявить клиентов, у которых за каждый месяц 2020 года суммарный отток средств по активным сберегательным счетам и связанным с ними кредитным картам превышал 10% совокупного баланса всех их активных счетов, при этом хотя бы одна операция была проведена в штате, отличном от штата клиента; для таких клиентов вывести идентификатор, имя, штат, основной сберегательный счет, количество подозрительных месяцев, общий отток, максимальную месячную долю оттока к балансу и ранг клиента внутри своего штата по этой максимальной доле.",hard,b050766f-41af-4499-b407-9be439a896da
bank_transaction_monitoring,"Найти клиентов с активными сберегательными счетами, у которых за 2020 год сумма исходящих транзакций в штатах, отличных от штата клиента, превышает среднюю сумму таких транзакций по всем клиентам, и для каждого такого клиента вывести имя, штат, номер счета, текущий баланс, общую сумму подозрительных списаний, количество разных штатов операций, дату крупнейшего списания и ранг клиента по сумме подозрительных списаний среди всех найденных клиентов.",hard,a3829aae-4564-4b42-9c82-b8f57db7f33d
bank_transaction_monitoring,"Найти за каждый месяц 2020 года клиентов, у которых суммарные расходные операции по активным сберегательным счетам и связанным с ними кредитным картам превысили 30% текущего баланса основного счета, при этом хотя бы одна операция была проведена в штате, отличном от штата клиента; для таких клиентов вывести имя, штат, основной счет, число подозрительных операций, их общую сумму, долю от баланса, среднюю процентную ставку по продукту за месяц и ранг клиента внутри штата по величине расходов.",hard,58c64290-4b13-45ce-8869-cd988a0df69f
bank_transaction_monitoring,"Найти клиентов, у которых за каждый месяц 2020 года суммарные исходящие операции по всем активным счетам и связанным с ними кредитным картам превышали 10% текущего баланса основного сберегательного счета, при этом хотя бы одна операция была выполнена в штате, отличном от штата клиента; вывести клиента, основной счет, месяц, сумму исходящих операций, количество таких операций, долю от баланса, штат клиента и самый частый штат проведения операций, оставив только месяцы, где эта доля выше средней доли по всем клиентам за тот же месяц.",hard,45aa9636-16d8-4175-9648-d2d110a26b52
bank_transaction_monitoring,"Найдите клиентов, у которых в 2020 году сумма исходящих операций по всем активным связанным счетам за любой календарный месяц превысила среднемесячный исходящий оборот этого же клиента за предыдущие три месяца более чем в 2 раза, при этом хотя бы одна операция была проведена в штате, отличном от штата клиента, и выведите клиента, основной счет, месяц нарушения, общий исходящий оборот, среднее за предыдущие три месяца, количество таких операций вне домашнего штата и текущий баланс основного счета.",hard,8591dc36-109d-41dd-b913-f6d9e6bb32b9
